cnpj;DT_COMPTC;VL_PATRIM_LIQ
29088425000186;2026-03-12;432319406.11
29091970000121;2026-03-12;45494163.28
29092126000115;2026-03-12;105454942.14
29092136000150;2026-03-12;14329778.61
29092660000121;2026-03-13;322639653.76
29106500000194;2026-03-12;235733222.21
29106510000120;2026-03-12;26137273.37
29109231000110;2026-03-12;922865474.34
29109242000108;2026-03-12;53933698.46
29109266000159;2026-03-13;327105544.61
29117619000162;2026-03-12;185103037.40
29117643000100;2026-03-12;243317364.85
29117659000104;2026-03-12;27830625.48
29117692000134;2026-03-12;76828370.01
29127751000155;2026-03-12;48196638.22
29127773000115;2026-03-12;195506830.34
29131029000194;2026-03-12;298077913.88
29131090000131;2026-03-12;339250832.23
29131127000121;2026-03-12;239150281.77
29141230000152;2026-03-12;796375.31
29148660000104;2026-03-12;48468294.30
29148672000120;2026-03-12;22687377.18
29148689000188;2026-03-12;3830672.09
29152373000160;2026-03-12;1147083389.34
29152383000103;2026-03-12;22625265588.46
29152427000197;2026-03-12;111559473.18
29152467000139;2026-03-12;753628383.08
29152773000175;2026-03-11;131078890.28
29157485000103;2026-03-12;21706128.54
29157501000168;2026-03-12;80084360.28
29157511000101;2026-03-12;10670257.29
29157520000194;2026-03-12;15536506250.99
29158364000186;2026-03-12;16913556.51
29158564000139;2026-03-12;-1092899980.39
29158793000153;2026-03-12;29149942.55
29177012000178;2026-03-12;535617091.75
29177013000112;2026-03-12;35994939.42
29177024000100;2026-03-12;136657337.18
29177308000199;2026-03-12;485442794.81
29177909000100;2026-03-12;26880939.53
29178343000122;2026-03-12;15639139.61
29178353000168;2026-03-12;49512047.85
29178368000126;2026-03-12;2410690.23
29178386000108;2026-03-12;26583110.44
29186331000140;2026-03-11;328587874.10
29196718000187;2026-03-12;7382819123.49
29196731000136;2026-03-12;249406704.18
29196922000106;2026-03-12;12215307.49
29196983000165;2026-03-12;31565125.41
29197055000115;2026-03-12;2018645871.25
29197090000134;2026-03-12;2126899756.85
29197120000102;2026-03-12;35758845.49
29197155000141;2026-03-12;196043410.03
29197177000101;2026-03-12;75258065.96
29206142000191;2026-03-12;4796225.22
29206154000116;2026-03-12;83834882.98
29206196000157;2026-03-12;36118178.21
29206333000153;2026-03-12;20476152.18
29215547000196;2026-03-12;25959843.58
29215556000187;2026-03-12;25309986.26
29215661000116;2026-03-12;65638702.86
29215706000152;2026-03-12;13281642.14
29215748000193;2026-03-12;19067805.43
29224629000105;2026-03-12;8224952.31
29224634000100;2026-03-12;92440338111.97
29224651000147;2026-03-12;190361279.92
29224665000160;2026-03-12;21256414.54
29224678000130;2026-03-12;52753367.40
29224691000199;2026-03-12;514656051.91
29226295000109;2026-03-12;555644589.43
29226309000186;2026-03-12;555700544.54
29226330000181;2026-03-12;29342257.85
29226342000106;2026-03-12;28676855.06
29226349000128;2026-03-12;27817601.13
29226475000182;2026-03-05;98917132.97
29226532000123;2026-03-12;65835731.22
29226623000169;2026-03-11;209212687.54
29226688000104;2026-03-12;1716908.69
29232902000135;2026-03-12;14754741.16
29232970000102;2026-03-12;923295311.04
29232976000171;2026-03-12;288902834.85
29232988000104;2026-03-11;14667774.00
29236318000158;2026-03-12;59011620.74
29236548000117;2026-03-12;13065853.38
29236556000163;2026-03-12;3278836194.76
29236572000156;2026-03-12;160250225.28
29236579000178;2026-03-12;155710602.02
29236599000149;2026-03-12;102923893.03
29236607000157;2026-03-12;13052521.11
29236614000159;2026-03-12;51418799.64
29241110000127;2026-03-12;46310327.15
29241670000181;2026-03-12;102384930.67
29241746000179;2026-03-12;38357756.40
29241758000101;2026-03-12;319560915.58
29241780000143;2026-03-10;67587476.64
29241799000190;2026-03-12;1394149263.97
29241820000157;2026-03-12;158263295.47
29241827000179;2026-03-12;67357322.80
29242378000183;2026-03-12;10276806.80
29242399000107;2026-03-12;278999947.24
29242437000113;2026-03-12;36690239.14
29242441000181;2026-03-12;89271164.86
29242448000101;2026-03-12;26249325.90
29242456000140;2026-03-12;2227747.74
29242473000187;2026-03-12;9591191.06
29242733000114;2026-03-12;19163747.72
29242748000182;2026-03-12;66981137.00
29242761000131;2026-03-12;96390383.99
29243017000151;2026-03-12;18276400.94
29249673000161;2026-03-12;2451913341.86
29250078000146;2026-03-13;3790690.89
29250108000114;2026-03-12;18293323.88
29250121000173;2026-03-12;847438574.67
29250127000140;2026-03-12;19677281.37
29258286000191;2026-03-12;632885914.26
29258294000138;2026-03-12;606358896.58
29259706000154;2026-03-12;14629303039.10
29259723000191;2026-03-12;15130851128.95
29259913000109;2026-03-12;17224670.27
29259924000199;2026-03-13;44923062.64
29259957000139;2026-03-12;405468318.95
29275210000174;2026-03-13;710198.71
29275240000180;2026-03-12;47099216.24
29275263000195;2026-03-12;7709629.06
29275276000164;2026-03-12;139572737.90
29275390000194;2026-03-12;68549144.70
29275394000172;2026-03-10;773468831.85
29286329000142;2026-03-12;202209681.59
29286347000124;2026-03-12;79688061.79
29286399000109;2026-03-12;8208586.98
29291519000158;2026-03-12;193309244.61
29291533000151;2026-03-12;98142134.35
29298975000120;2026-03-12;137262231.10
29300758000127;2026-03-12;21692294.50
29300827000100;2026-03-12;994978626.33
29300848000118;2026-03-12;22677442.06
29301839000141;2026-03-12;15965513.22
29301852000109;2026-03-12;10340511.21
29304017000114;2026-03-12;287489490.74
29306138000103;2026-03-12;173329842.84
29306340000127;2026-03-12;36461335.46
29315243000109;2026-03-12;853824100.06
29319013000100;2026-03-12;27859299.40
29319740000177;2026-03-12;5614115.84
29323674000109;2026-03-12;2019337152.74
29363886000110;2026-03-12;1447825716.83
29389028000144;2026-03-12;12020427097.81
29389047000170;2026-03-12;335980332.36
29389066000105;2026-03-12;55186727.80
29389086000178;2026-03-12;240070424.06
29409211000164;2026-03-12;13329179.52
29413945000117;2026-03-12;5374920.12
29438574000128;2026-03-11;9270379.79
29461997000169;2026-03-12;23778628.81
29492992000101;2026-03-12;530302100.67
29544764000120;2026-03-12;474448667.54
29546256000180;2026-03-12;176865537.76
29549568000148;2026-03-12;366713107.91
29549585000185;2026-03-12;244097877.98
29549598000154;2026-03-12;271511966.62
29549613000164;2026-03-12;11749935.57
29549633000135;2026-03-12;812273320.35
29549642000126;2026-03-12;148761244.47
29549660000108;2026-03-12;144154595.13
29550612000130;2026-03-12;17001562.82
29562424000121;2026-03-12;48177863.65
29562673000117;2026-03-12;3040023403.18
29574911000104;2026-03-12;61457536.70
29574952000109;2026-03-12;19936196.52
29575405000130;2026-03-12;22155619.41
29576047000180;2026-03-12;32476694.57
29577652000175;2026-03-05;12211209.33
29577706000100;2026-03-05;18795846.02
29587373000192;2026-03-11;21854318.13
29587389000103;2026-03-12;19889777.03
29587745000180;2026-03-12;60508559.50
29587750000193;2026-03-12;19203147.68
29599391000194;2026-03-12;12027885.59
29599922000149;2026-03-12;2678843.01
29602952000167;2026-03-12;14523912.55
29603957000104;2026-03-11;17364518.69
29613660000120;2026-03-12;41472255.59
29613915000154;2026-03-12;31868724.04
29614292000134;2026-03-12;86790817.59
29625929000198;2026-03-12;45308277.32
29626006000150;2026-03-12;40393636.98
29626077000153;2026-03-12;29718572.88
29638303000116;2026-03-12;42760869.08
29638312000107;2026-03-12;19692740.92
29641091000126;2026-03-12;116230616.48
29660999000187;2026-03-12;244575635.88
29661053000135;2026-03-12;10207744.57
29709332000121;2026-03-12;9959972.61
29720568000169;2026-03-11;55662993.96
29720571000182;2026-03-09;78611567.33
29722350000143;2026-03-12;303916980.69
29722362000178;2026-03-12;12701717.55
29722392000184;2026-03-12;169145763.81
29722427000185;2026-03-12;18328968.07
29722437000110;2026-03-12;23466452.67
29722458000136;2026-03-12;141558694.43
29722466000182;2026-03-12;35690662.09
29722489000197;2026-03-12;17741049.67
29725847000115;2026-03-12;194134840.48
29726019000100;2026-03-12;51901937.52
29726047000119;2026-03-12;105146279.35
29726117000139;2026-03-12;7654847090.58
29726133000121;2026-03-12;51126090.85
29732909000116;2026-03-12;1991030.88
29732926000153;2026-03-12;175996302.74
29732947000179;2026-03-12;10657039.74
29732967000140;2026-03-12;11928773.06
29733108000175;2026-03-12;43529774.42
29733120000180;2026-03-12;3178743.45
29733655000150;2026-03-12;3075263.99
29733674000187;2026-03-12;84658489.04
29733715000135;2026-03-12;115778743.79
29733741000163;2026-03-12;109239790.43
29733757000176;2026-03-12;36885072.48
29733802000192;2026-03-12;87287285.99
29733824000152;2026-03-12;63335112.14
29733842000134;2026-03-12;208360866.54
29733861000160;2026-03-12;48424997.85
29733890000122;2026-03-12;15920136.62
29733915000198;2026-03-12;64819087.40
29733934000114;2026-03-12;491326088.65
29733965000175;2026-03-12;101422042.25
29734052000173;2026-03-12;2664270.46
29734102000112;2026-03-12;26685529.85
29734121000149;2026-03-12;10265205.26
29734143000109;2026-03-12;71990406.54
29762315000158;2026-03-12;582836040.32
29762376000115;2026-03-12;152713826.87
29773773000192;2026-03-12;470814870.09
29773781000139;2026-03-12;242417474.64
29773794000108;2026-03-12;2096697130.01
29773806000102;2026-03-12;750085059.41
29786962000108;2026-03-13;45219.33
29800193000147;2026-03-12;89973403.54
29800227000101;2026-03-12;25695266.07
29813596000120;2026-03-12;242675960.11
29813738000150;2026-03-12;82033277.09
29813769000100;2026-03-12;72771255.38
29816789000135;2026-03-06;0.00
29826089000121;2026-03-12;10269171.37
29852606000137;2026-03-12;4825344.30
29852612000194;2026-03-13;1745100.08
29852634000154;2026-03-12;5177484.19
29852665000105;2026-03-13;708064.88
29852912000173;2026-03-12;48148272.52
29853005000149;2026-03-12;710545788.70
29881003000163;2026-03-12;596313817.40
29904958000199;2026-03-12;-4639721.58
29905334000196;2026-03-12;2552475.20
29909331000120;2026-03-12;98206753.92
29941120000175;2026-03-12;86823889.16
29941126000142;2026-03-12;14656444.80
29941137000122;2026-03-12;239342223.54
29941789000167;2026-03-12;287717899.37
29941823000101;2026-03-12;37062285.01
29941862000109;2026-03-12;636891740.95
29941920000196;2026-03-12;47643006.36
29941942000156;2026-03-12;44244352.67
29942155000129;2026-03-12;74178223.08
29942200000145;2026-03-12;239886119.86
29942223000150;2026-03-12;373264831.59
29953901000180;2026-03-12;155244682.96
29967710000177;2026-03-12;6815700.68
29970149000185;2026-03-12;75650147.36
29979814000100;2026-03-12;13966909.48
29982932000169;2026-03-12;6283484.92
29983445000110;2026-03-13;300811380.62
29983486000107;2026-03-13;336457707.37
29983496000142;2026-03-13;307131663.04
29983516000185;2026-03-12;85566513.13
29983589000177;2026-03-13;63604526.65
29992900000144;2026-03-12;303921992.99
29993543000139;2026-03-12;1331049.59
29993554000119;2026-03-12;357132288.13
29993579000112;2026-03-13;26744849.85
29993583000180;2026-03-13;13195875.43
29993590000182;2026-03-10;75750647.53
29993610000115;2026-03-12;3811388.74
29993618000181;2026-03-12;42925691.54
29993622000140;2026-03-12;49147737.47
29993639000105;2026-03-13;70357888.48
29993650000167;2026-03-11;230187883.73
29994389000110;2026-03-12;308035488.06
29994412000176;2026-03-12;314843579.45
29994475000122;2026-03-11;16678507.47
29994558000111;2026-03-12;7644149.77
29994574000104;2026-03-12;71000699.77
29994591000141;2026-03-12;415311741.86
30005655000113;2026-03-12;13526179.90
30032131000111;2026-03-12;46262219.54
30036209000176;2026-03-12;890364364.47
30036235000102;2026-03-12;2127376469.84
30038136000151;2026-03-12;228966623.67
30038162000180;2026-03-12;821803076.79
30038193000130;2026-03-13;486162843.18
30038275000185;2026-03-12;117266051.00
30045263000188;2026-03-12;93932869.04
30056825000199;2026-03-12;1778534944.19
30056841000181;2026-03-12;197864961.56
30057233000191;2026-03-11;0.00
30057258000195;2026-03-12;112000635.35
30057274000188;2026-03-12;92146696.73
30057474000130;2026-03-12;28826772.37
30057791000157;2026-03-12;42396444.01
30057914000150;2026-03-12;12149630.48
30059780000106;2026-03-12;924785655.37
30068044000114;2026-03-12;164492837.33
30068049000147;2026-03-12;452941406.97
30068060000107;2026-03-12;24556179.48
30068071000197;2026-03-12;8444566.72
30068135000150;2026-03-12;32819196.11
30068141000107;2026-03-12;1535049093.59
30068169000144;2026-03-12;810497171.34
30068178000135;2026-03-12;1288833745.89
30068195000172;2026-03-12;181798065.46
30068205000170;2026-03-12;85936261.83
30068214000160;2026-03-12;6610794022.85
30068224000104;2026-03-12;317573261.69
30068240000199;2026-03-12;215964659.29
30068271000140;2026-03-12;46555098.17
30068713000158;2026-03-12;87908106.23
30068728000116;2026-03-12;1134207.35
30068867000140;2026-03-12;16195298.55
30069267000104;2026-03-12;193385121.73
30077404000144;2026-03-10;1187721.25
30077624000178;2026-03-12;28577591.79
30077642000150;2026-03-12;1181755443.00
30077686000180;2026-03-12;28732660.80
30077710000180;2026-03-06;0.00
30077745000110;2026-03-12;392497309.75
30077777000115;2026-03-12;22583656.58
30102236000108;2026-03-12;280753024.03
30102264000117;2026-03-12;1775424823.88
30102276000141;2026-03-12;982266050.24
30102287000121;2026-03-12;11795773.45
30102302000131;2026-03-12;110086561.90
30102322000102;2026-03-12;34825184.44
30102340000194;2026-03-12;1139605838.47
30102367000187;2026-03-12;4405018.02
30102382000125;2026-03-12;195567018.96
30102426000117;2026-03-12;2679803237.43
30102441000165;2026-03-12;71336653.35
30102469000100;2026-03-12;66307565.39
30102482000151;2026-03-12;10490269.16
30102516000108;2026-03-12;1497387624.53
30103421000109;2026-03-12;15796836.88
30103475000174;2026-03-12;15970079.66
30103489000198;2026-03-12;40540671.40
30103544000140;2026-03-12;75453743.03
30103589000114;2026-03-12;9454946.07
30128621000116;2026-03-12;168262387.32
30128758000170;2026-03-12;37086707.51
30128829000135;2026-03-12;5621579.74
30129182000166;2026-03-12;11101978.16
30129261000177;2026-03-12;69725281.32
30129277000180;2026-03-12;13210937.30
30129289000104;2026-03-12;198320453.31
30141632000136;2026-03-12;124038609.64
30141656000195;2026-03-12;151559661.85
30168870000135;2026-03-12;106620938.65
30177979000139;2026-03-12;1155718.28
30178843000143;2026-03-12;610603181.08
30178854000123;2026-03-12;28796913.07
30178912000119;2026-03-12;19834786.44
30181837000145;2026-03-12;122233056.75
30190210000150;2026-03-12;310317326.19
30258825000171;2026-03-12;348016093.74
30259209000135;2026-03-11;133752034.47
30259240000176;2026-03-12;4912736.94
30270002000161;2026-03-12;3285128.93
30271177000193;2026-03-11;127827464.44
30282227000138;2026-03-12;21909676.25
30282243000120;2026-03-12;25330489.47
30282270000101;2026-03-12;6499191650.31
30282288000103;2026-03-12;101455927.15
30282320000142;2026-03-11;491799373.91
30282418000108;2026-03-12;2920570.90
30282464000107;2026-03-12;9991967.12
30317436000170;2026-03-12;1340194726.50
30317454000151;2026-03-12;510984566.39
30322245000104;2026-03-12;10172752.12
30322419000120;2026-03-12;26233830.41
30329386000140;2026-03-12;66813646.21
30329397000120;2026-03-12;15212680.51
30329404000194;2026-03-12;0.00
30330316000102;2026-03-12;2295719.83
30330339000117;2026-03-12;2622497.44
30330439000143;2026-03-12;15525439.70
30330483000153;2026-03-12;276451553.53
30330495000188;2026-03-13;145818521.23
30332723000159;2026-03-12;117060897.82
30332739000161;2026-03-12;23489587.76
30332794000151;2026-03-12;51641098.36
30332800000170;2026-03-12;30560217.79
30332830000187;2026-03-12;28804395.24
30338659000113;2026-03-12;10265934.47
30338679000194;2026-03-12;307488400.99
30338686000196;2026-03-12;43472624.03
30338831000139;2026-03-12;46169129.13
30338838000150;2026-03-12;690724473.43
30351315000144;2026-03-12;5657762.57
30351337000104;2026-03-12;22229018.01
30353549000120;2026-03-12;25408950.59
30353590000105;2026-03-12;97250956.77
30353644000124;2026-03-12;12404894.81
30353655000104;2026-03-12;10559479.04
30353771000123;2026-03-12;30035356.58
30353827000140;2026-03-11;21872069.61
30353854000112;2026-03-12;32533523.15
30353877000127;2026-03-12;249579517.00
30354057000150;2026-03-12;15341316.59
30354139000102;2026-03-12;37344671.71
30366098000166;2026-03-12;101025360.82
30378445000170;2026-03-12;163987848.22
30378490000125;2026-03-12;15351426.30
30378504000100;2026-03-12;1004927.47
30378522000192;2026-03-12;15440439.00
30378535000161;2026-03-12;774122776.65
30378546000141;2026-03-12;286889750.68
30378557000121;2026-03-12;445262928.79
30378569000156;2026-03-12;280458794.57
30378610000194;2026-03-12;145563170.35
30378631000100;2026-03-12;58516910.22
30378646000178;2026-03-12;190390544.73
30378660000171;2026-03-12;82737733.39
30378720000156;2026-03-12;167573169.71
30378744000105;2026-03-12;181294447.18
30378790000104;2026-03-12;47228436.17
30392503000110;2026-03-12;131228661.13
30392522000147;2026-03-12;51055151.46
30392533000127;2026-03-12;142496643.25
30392564000188;2026-03-12;137774713.72
30392611000193;2026-03-12;35540315.32
30392645000188;2026-03-12;41967129.37
30392659000100;2026-03-12;1144976488.62
30392768000119;2026-03-12;82231608.41
30392811000146;2026-03-12;50742113.92
